GameID,Player,Alignment,Result,back_old_mu,back_new_mu,back_new_sigma,back_old_rating,back_new_rating,back_rate_change,sheet_old_mu,sheet_new_mu,sheet_new_sigma,sheet_old_sigma,sheet_old_rating,sheet_new_rating,sheet_rate_change,mu_diff_back_vs_sheet
56,Rick,Town,Loss,27.30998268075072,26.44392178912738,8.12607493549029,1022,969,-53,27.1968815110722,26.3628097315735,8.15808459477958,8.21078728553072,1012.0,961.0,-51.0,0.08111205755388085
57,Lou,Mafia,Loss,26.29013602031773,25.03242903459229,7.755655989788115,990,911,-79,26.1863312824507,24.9790941618485,7.84100555964444,7.89311272169108,976.0,899.0,-77.0,0.053334872743789674
57,Mintt,Mafia,Loss,27.93445769771747,26.5590955531203,8.104235915308976,1066,979,-87,27.7745643043049,26.4724399996185,8.13858617075801,8.19787128058487,1052.0,970.0,-82.0,0.08665555350179943
57,Torharo,Mafia,Loss,25.0,23.570616525274946,8.259018026377053,850,760,-90,25.0,23.6545454449881,8.2706902095633,8.33333333333333,850.0,765.0,-85.0,-0.08392891971315208
57,Aipha,Town,Win,25.82768923345282,27.21175912248801,8.129399375249292,920,1021,101,25.7551006676362,27.0643068059267,8.16033308497367,8.22016361245128,913.0,1008.0,95.0,0.14745231656130997
57,Antfrost,Town,Win,25.0,26.429383474725064,8.259018026377053,850,955,105,25.0,26.3454545550118,8.2706902095633,8.33333333333333,850.0,948.0,98.0,0.08392891971326577
57,Brownkow,Town,Win,29.351094244022843,30.666335729420588,7.92816273899641,1181,1277,96,29.1258239189287,30.3796363082344,7.98854590949686,8.04414601818132,1160.0,1251.0,91.0,0.28669942118618863
57,Carson,Town,Win,27.38349733173354,28.639807660597764,7.751417409213613,1065,1157,92,27.205962928209,28.4120928820505,7.83746239605928,7.88948724225616,1045.0,1133.0,88.0,0.22771477854726285
57,Josh,Town,Win,25.937867453617848,27.27259626638815,7.985689976261965,942,1040,98,25.8774921287033,27.1471898976504,8.03820950833984,8.09501436420283,934.0,1026.0,92.0,0.12540636873774957
57,Maz,Town,Win,23.685888652477736,25.088805616262263,8.183578992014185,769,871,102,23.748464751845,25.0727465291538,8.20642277763351,8.26741882334399,772.0,868.0,96.0,0.016059087108462933
57,Noah,Town,Win,22.617080739993785,23.948010233527896,7.974509100881047,718,815,97,22.7310724989497,23.9975127078108,8.02805180626821,8.08460905520294,721.0,813.0,92.0,-0.04950247428290311
57,Pinkee,Town,Win,25.0,26.429383474725064,8.259018026377053,850,955,105,25.0,26.3454545550118,8.2706902095633,8.33333333333333,850.0,948.0,98.0,0.08392891971326577
57,Rocker,Town,Win,31.000559541158374,32.312019504430516,7.916947751318205,1294,1390,96,30.7533985589468,32.0039574196941,7.97833359162764,8.03368779167144,1272.0,1362.0,90.0,0.30806208473641306
57,Starv,Town,Win,27.524635548349575,28.864073136705827,7.9995240471304605,1049,1147,98,27.4134718469208,28.6868712847855,8.04973547070393,8.10682203633772,1037.0,1130.0,93.0,0.17720185192032645
57,Whyin,Town,Win,24.803095844767828,26.137824657538133,7.985689976261965,865,963,98,24.8258516794089,26.0955494483561,8.03820950833984,8.09501436420283,862.0,955.0,93.0,0.042275209182033535
58,Boobles,Mafia,Win,24.808345094159165,25.683369597672055,7.931565618886747,872,937,65,24.7826951060583,25.631480861275,7.99154828488286,8.0421384167727,865.0,928.0,63.0,0.05188873639705349
58,Smit,Mafia,Win,25.076403898677608,25.953678010990934,7.941598925837772,889,955,66,25.0483976404743,25.8990929243984,8.00040561479713,8.05119218113481,882.0,945.0,63.0,0.05458508659253525
58,Cyclone,Mafia,Win,25.0,25.951533076954398,8.265531333071781,850,922,72,25.0,25.9112783677779,8.27621397724734,8.33333333333333,850.0,918.0,68.0,0.04025470917649798
58,Lombax,Town,Loss,25.79175963053884,24.85401373659398,8.20641927962099,910,853,-57,25.7704014745659,24.8702866424351,8.22612824872403,8.28206609711067,908.0,852.0,-56.0,-0.016272905841120178
58,Asiansam,Town,Loss,25.78770150613939,24.88506205512831,8.05380941456412,926,871,-55,25.7609425255673,24.8895158049077,8.0959082357272,8.14883997868513,921.0,867.0,-54.0,-0.004453749779390392
58,Rocker,Town,Loss,32.312019504430516,31.453186571389598,7.858949146610481,1390,1337,-53,32.0039574196941,31.1685678114036,7.92911604040407,7.97833359162764,1362.0,1311.0,-51.0,0.28461875998599595
58,Iln,Town,Loss,23.23968929018251,22.373011773366603,7.894219404432831,769,716,-53,23.3013370317285,22.4593110916078,7.96010914584645,8.01000545915828,767.0,715.0,-52.0,-0.08629931824119552
58,Dani,Town,Loss,25.0,24.048466923045613,8.265531333071781,850,792,-58,25.0,24.088721632222,8.27621397724734,8.33333333333333,850.0,794.0,-56.0,-0.04025470917638785
58,Laura,Town,Loss,25.0,24.048466923045613,8.265531333071781,850,792,-58,25.0,24.088721632222,8.27621397724734,8.33333333333333,850.0,794.0,-56.0,-0.04025470917638785
58,Badpants,Town,Loss,21.628111533170536,20.763348736521426,7.885626032367047,660,608,-52,21.7154864092516,20.8751581763111,7.95219264351785,8.00191509096006,660.0,608.0,-52.0,-0.11180943978967406
58,Chipper,Town,Loss,23.207249068504826,22.32475343383811,7.964835250944838,760,706,-54,23.2239134448424,22.3687622442842,8.02103408669125,8.07227979390621,756.0,703.0,-53.0,-0.044008810446086954
58,Machop,Town,Loss,30.78948843154987,29.939379437034493,7.819526771550577,1290,1238,-52,30.5721679754527,29.7439531962811,7.89546331814324,7.94394969093824,1269.0,1217.0,-52.0,0.19542624075339177
58,Svaan,Town,Loss,26.53513962587865,25.635761605061514,8.039474953847243,978,923,-55,26.4500253428651,25.5814076968071,8.08303777635649,8.13567751135421,969.0,915.0,-54.0,0.054353908254412886
59,Creatchee,Mafia,Loss,29.555742907642372,28.037034056882664,7.9029366056096535,1196,1100,-96,29.3385866333772,27.8956247243783,7.96563524240926,8.029206153082,1176.0,1084.0,-92.0,0.14140933250436305
59,Chelsea,Mafia,Loss,25.0,23.342607979773362,8.248725738679656,850,746,-104,25.0,23.4458112191071,8.26138190836253,8.33333333333333,850.0,752.0,-98.0,-0.10320323933373743
59,Ken,Mafia,Loss,25.0,23.342607979773362,8.248725738679656,850,746,-104,25.0,23.4458112191071,8.26138190836253,8.33333333333333,850.0,752.0,-98.0,-0.10320323933373743
59,Lou,Town,Win,25.03242903459229,26.46803241367406,7.687658297181065,911,1016,105,24.9790941618485,26.3552974295102,7.78232647212276,7.84100555964444,899.0,998.0,99.0,0.11273498416386118
59,Rocker,Town,Win,31.453186571389598,32.92727816444909,7.788155581373912,1337,1445,108,31.1685678114036,32.5758285718843,7.86817420358069,7.92911604040407,1311.0,1413.0,102.0,0.3514495925647907
59,Iln,Town,Win,22.373011773366603,23.860362091207737,7.82245413387178,716,825,109,22.4593110916078,23.8775789186895,7.89835992012786,7.96010914584645,715.0,818.0,103.0,-0.01721682748176434
59,Badpants,Town,Win,20.763348736521426,22.247463180660695,7.814098315141333,608,716,108,20.8751581763111,22.2906104087431,7.89065021763482,7.95219264351785,608.0,711.0,103.0,-0.0431472280824039
59,Chipper,Town,Win,22.32475343383811,23.83882794884139,7.8910981929273945,706,816,110,22.3687622442842,23.8087924689644,7.9576801923781,8.02103408669125,703.0,807.0,104.0,0.030035479876993065
59,Levi,Town,Win,25.0,26.65739202022664,8.248725738679656,850,971,121,25.0,26.5541887808928,8.26138190836253,8.33333333333333,850.0,963.0,113.0,0.10320323933384046
59,Machop,Town,Win,29.939379437034493,31.398721715789254,7.749809012187737,1238,1345,107,29.7439531962811,31.13931096436,7.83539138281172,7.89546331814324,1217.0,1318.0,101.0,0.25941075142925385
59,Coffee,Town,Win,25.0,26.65739202022664,8.248725738679656,850,971,121,25.0,26.5541887808928,8.26138190836253,8.33333333333333,850.0,963.0,113.0,0.10320323933384046
59,Hunterxp,Town,Win,25.0,26.65739202022664,8.248725738679656,850,971,121,25.0,26.5541887808928,8.26138190836253,8.33333333333333,850.0,963.0,113.0,0.10320323933384046
59,Laur,Town,Win,26.742531208283744,28.31377176089542,8.035813552250548,991,1106,115,26.6596100237831,28.1450577295012,8.07997676095114,8.14671510753092,982.0,1090.0,108.0,0.16871403139422014
60,Rollo,Mafia,Win,26.047141896741273,26.573314252659475,8.066270093444766,944,984,40,25.9951899123206,26.5287325846784,8.10637734208881,8.1463124962485,937.0,977.0,40.0,0.04458166798107399
60,Dlgn,Mafia,Win,25.0,25.55507574111156,8.282149790123242,850,893,43,25.0,25.5582881768274,8.29006917722233,8.33333333333333,850.0,892.0,42.0,-0.0032124357158416217
60,Rocker,Mafia,Win,32.92727816444909,33.412112130314554,7.746542268040252,1445,1482,37,32.5758285718843,33.0736083837078,7.83293478020363,7.86817420358069,1413.0,1450.0,37.0,0.3385037466067544
60,Noah,Town,Loss,23.948010233527896,23.439700519501162,7.929768925699872,815,785,-30,23.9975127078108,23.4793277315977,7.99014994856805,8.02805180626821,813.0,782.0,-31.0,-0.03962721209653708
60,Torharo,Town,Loss,23.570616525274946,23.025395370923032,8.209215555198858,760,728,-32,23.6545454449881,23.1046083970816,8.22855678039531,8.2706902095633,765.0,732.0,-33.0,-0.07921302615856618
60,Carson,Town,Loss,28.639807660597764,28.159536257281587,7.7104032713253146,1157,1128,-29,28.4120928820505,27.9181858193407,7.80272321814955,7.83746239605928,1133.0,1103.0,-30.0,0.24135043794088773
60,Strik3r,Town,Loss,25.0,24.44492425888844,8.282149790123244,850,817,-33,25.0,24.4417118231725,8.29006917722233,8.33333333333333,850.0,816.0,-34.0,0.0032124357159410977
60,Gilbert,Town,Loss,25.0,24.44492425888844,8.282149790123244,850,817,-33,25.0,24.4417118231725,8.29006917722233,8.33333333333333,850.0,816.0,-34.0,0.0032124357159410977
60,Kny,Town,Loss,26.763316185810393,26.236661208480136,8.069924581378057,992,961,-31,26.6688799119068,26.1348561423519,8.10999016973352,8.14998942591815,982.0,950.0,-32.0,0.10180506612823592
60,Dani,Town,Loss,24.048466923045613,23.502385600541373,8.215608804197732,792,760,-32,24.088721632222,23.5380507287392,8.23398148087694,8.27621397724734,794.0,761.0,-33.0,-0.0356651281978273
60,Josh,Town,Loss,27.27259626638815,26.762860398714704,7.940757495359324,1040,1010,-30,27.1471898976504,26.6276946274788,8.00013515730206,8.03820950833984,1026.0,995.0,-31.0,0.13516577123590423
60,Machop,Town,Loss,31.398721715789254,30.91864956852775,7.708820977590589,1345,1316,-29,31.13931096436,30.6456645106446,7.80068580974569,7.83539138281172,1318.0,1288.0,-30.0,0.27298505788315097
60,23flash,Town,Loss,25.0,24.44492425888844,8.282149790123244,850,817,-33,25.0,24.4417118231725,8.29006917722233,8.33333333333333,850.0,816.0,-34.0,0.0032124357159410977
61,Strik3r,Mafia,Loss,24.44492425888844,23.179355824081455,8.206442220920371,817,739,-78,24.4417118231725,23.2350434115681,8.225734740489,8.29006917722233,816.0,741.0,-75.0,-0.05568758748664493
61,Gilbert,Mafia,Loss,24.44492425888844,23.179355824081455,8.206442220920371,817,739,-78,24.4417118231725,23.2350434115681,8.225734740489,8.29006917722233,816.0,741.0,-75.0,-0.05568758748664493
61,Josh,Mafia,Loss,26.762860398714704,25.599460827899243,7.874152881820558,1010,938,-72,26.6276946274788,25.5038450247309,7.94307277971238,8.00013515730206,995.0,924.0,-71.0,0.09561580316834295
61,Noah,Town,Win,23.439700519501162,24.599882959938704,7.863444664878112,785,871,86,23.4793277315977,24.6003776012816,7.93332930325424,7.99014994856805,782.0,864.0,82.0,-0.0004946413428967844
61,Rollo,Town,Win,26.573314252659475,27.773776277880074,7.996407817199772,984,1073,89,26.5287325846784,27.6825877502955,8.04670732242578,8.10637734208881,977.0,1062.0,85.0,0.09118852758457408
61,Xcync,Town,Win,27.460489340570497,28.580014680194623,7.726748120386885,1073,1155,82,27.3711125841721,28.45851716702,7.81522666670921,7.86916354134277,1059.0,1138.0,79.0,0.12149751317462432
61,Creatchee,Town,Win,28.037034056882664,29.18937950314278,7.837293660208694,1100,1185,85,27.8956247243783,29.0098157939873,7.90940565109072,7.96563524240926,1084.0,1166.0,82.0,0.17956370915548092
61,Aipha,Town,Win,27.21175912248801,28.431082199902658,8.057859712892721,1021,1111,90,27.0643068059267,28.23355204466,8.09931362211655,8.16033308497367,1008.0,1094.0,86.0,0.1975301552426565
61,Boobles,Town,Win,25.683369597672055,26.844077752432913,7.865195571945291,937,1023,86,25.631480861275,26.7529225971842,7.93469382164342,7.99154828488286,928.0,1010.0,82.0,0.09115515524871398
61,Kwix,Town,Win,22.36762540937544,23.549019388000108,7.933761866560303,705,792,87,22.4599071933022,23.5983216507644,7.99355646366102,8.05188074271142,706.0,789.0,83.0,-0.04930226276429295
61,Laura,Town,Win,24.048466923045613,25.308962367856406,8.190284767840945,792,886,94,24.088721632222,25.2913652730624,8.21223833411995,8.27621397724734,794.0,882.0,88.0,0.01759709479400584
61,Cody,Town,Win,25.0,26.281256864797218,8.256194215593773,850,945,95,25.0,26.2192794668675,8.26787112968529,8.33333333333333,850.0,940.0,90.0,0.06197739792971646
61,Brownkow,Town,Win,30.666335729420588,31.826048298760444,7.8618793919383325,1277,1362,85,30.3796363082344,31.5002367505206,7.93176404309763,7.98854590949686,1251.0,1333.0,82.0,0.3258115482398445
62,Brownkow,Mafia,Win,31.826048298760444,32.49005766226273,7.810923416231177,1362,1413,51,31.5002367505206,32.1636426379805,7.88851083002429,7.93176404309763,1333.0,1382.0,49.0,0.3264150242822268
62,Chipper,Mafia,Win,23.83882794884139,24.507781287011262,7.83956130611341,816,867,51,23.8087924689644,24.476534444481,7.91392707392577,7.9576801923781,807.0,857.0,50.0,0.031246842530261887
62,Smit,Mafia,Win,25.953678010990934,26.63121958132441,7.889047849162531,955,1006,51,25.8990929243984,26.5740142655903,7.95582170721179,8.00040561479713,945.0,996.0,51.0,0.05720531573410881
62,Hunterxp,Town,Loss,26.65739202022664,25.92644021572866,8.189724734673831,971,928,-43,26.5541887808928,25.8345797138221,8.21154088910618,8.26138190836253,963.0,919.0,-44.0,0.09186050190655948
62,Badpants,Town,Loss,22.247463180660695,21.591499108234103,7.764083058348204,716,676,-40,22.2906104087431,21.6340543474784,7.84818385361965,7.89065021763482,711.0,671.0,-40.0,-0.04255523924429738
62,Lou,Town,Loss,26.46803241367406,25.833121470370767,7.6400775979319295,1016,977,-39,26.3552974295102,25.7166183447375,7.74189708595571,7.78232647212276,998.0,959.0,-39.0,0.11650312563326537
62,Machop,Town,Loss,30.91864956852775,30.28023882474345,7.6608383038805545,1316,1278,-38,30.6456645106446,30.0039729239365,7.75991484949257,7.80068580974569,1288.0,1249.0,-39.0,0.2762659008069477
62,Whyin,Town,Loss,26.137824657538133,25.452740097853106,7.93224284687225,963,922,-41,26.0955494483561,25.414243674506,7.99288357701283,8.03820950833984,955.0,913.0,-42.0,0.038496423347105235
62,Rocker,Town,Loss,33.412112130314554,32.76743933049387,7.6978376253199725,1482,1443,-39,33.0736083837078,32.4266080218,7.79156021967353,7.83293478020363,1450.0,1410.0,-40.0,0.3408313086938719
62,Kden,Town,Loss,25.0,24.25397869012649,8.272468779926852,850,805,-45,25.0,24.267818245546,8.28198677646767,8.33333333333333,850.0,805.0,-45.0,-0.013839555419508542
62,Doublea,Town,Loss,25.0,24.25397869012649,8.272468779926852,850,805,-45,25.0,24.267818245546,8.28198677646767,8.33333333333333,850.0,805.0,-45.0,-0.013839555419508542
62,Cyclone,Town,Loss,25.951533076954398,25.217600257811085,8.206163194660018,922,878,-44,25.9112783677779,25.1890864873589,8.22606461800816,8.27621397724734,918.0,874.0,-44.0,0.028513770452185838
62,Sunspot,Town,Loss,25.0,24.25397869012649,8.272468779926852,850,805,-45,25.0,24.267818245546,8.28198677646767,8.33333333333333,850.0,805.0,-45.0,-0.013839555419508542
63,Antfrost,Mafia,Loss,26.429383474725064,24.567780319722235,8.172377894119935,955,837,-118,26.3454545550118,24.6198302589352,8.19703434594873,8.2706902095633,948.0,838.0,-110.0,-0.052049939212963636
63,Machop,Mafia,Loss,30.28023882474345,28.67849447959282,7.591911816960429,1278,1176,-102,30.0039729239365,28.4846354870632,7.70040458358712,7.75991484949257,1249.0,1152.0,-97.0,0.1938589925296199
63,Plen,Mafia,Loss,25.911940212452095,24.143937877950822,7.968572676517316,941,829,-112,25.8246092890867,24.1731626418206,8.02226189838571,8.09073676048479,931.0,826.0,-105.0,-0.029224763869777348
63,Cody,Town,Win,26.281256864797218,28.14158743607242,8.169644054075887,945,1080,135,26.2192794668675,27.9437291444881,8.19429812411861,8.26787112968529,940.0,1064.0,124.0,0.19785829158432122
63,Keegan,Town,Win,25.0,26.89525065685886,8.244303123038677,850,988,138,25.0,26.7518289517197,8.25782220065589,8.33333333333333,850.0,977.0,127.0,0.1434217051391613
63,5up,Town,Win,25.0,26.89525065685886,8.244303123038677,850,988,138,25.0,26.7518289517197,8.25782220065589,8.33333333333333,850.0,977.0,127.0,0.1434217051391613
63,Torharo,Town,Win,23.025395370923032,24.864618296971813,8.12415315529028,728,862,134,23.1046083970816,24.8127188022083,8.1561336408411,8.22855678039531,732.0,855.0,123.0,0.0518994947635143
63,Laur,Town,Win,28.31377176089542,30.076127459337737,7.956096222260022,1106,1234,128,28.1450577295012,29.7921207542803,8.01180478416055,8.07997676095114,1090.0,1209.0,119.0,0.2840067050574362
63,Nick,Town,Win,24.103057507334068,25.96843330137072,8.180476651432825,796,931,135,24.1408788142085,25.8695102727901,8.20403490406742,8.27790301316009,797.0,922.0,125.0,0.09892302858061797
63,Strik3r,Town,Win,23.179355824081455,25.017336448305258,8.12146711704171,739,873,134,23.2350434115681,24.9419839562726,8.15339373472349,8.225734740489,741.0,864.0,123.0,0.07535249203265693
63,Carson,Town,Win,28.159536257281587,29.782070406065674,7.640109332366036,1128,1246,118,27.9181858193407,29.4543075706035,7.74209289413753,7.80272321814955,1103.0,1213.0,110.0,0.327762835462174
63,Whyin,Town,Win,25.452740097853106,27.16996680713037,7.855609692533162,922,1046,124,25.414243674506,27.0260396561482,7.92713490125981,7.99288357701283,913.0,1029.0,116.0,0.14392715098216868
63,Noah,Town,Win,24.599882959938704,26.287455749356493,7.78881608642808,871,993,122,24.6003776012816,26.1882780258417,7.86920889105519,7.93332930325424,864.0,978.0,114.0,0.09917772351479215
64,Noah,Mafia,Win,26.287455749356493,27.052532484036174,7.739067206462775,993,1050,57,26.1882780258417,26.937159113893,7.8274866922439,7.86920889105519,978.0,1033.0,55.0,0.11537337014317472
64,5up,Mafia,Win,26.89525065685886,27.752411472475504,8.185129361909656,988,1052,64,26.7518289517197,27.5763919474829,8.20844441987655,8.25782220065589,977.0,1038.0,61.0,0.1760195249926042
64,23flash,Mafia,Win,24.44492425888844,25.3099718196216,8.222144268853866,817,882,65,24.4417118231725,25.2727187611963,8.24002482982114,8.29006917722233,816.0,878.0,62.0,0.037253058425303465
64,Strik3r,Town,Loss,25.017336448305258,24.18552415526163,8.064940784989542,873,822,-51,24.9419839562726,24.1381166373808,8.10614118570996,8.15339373472349,864.0,815.0,-49.0,0.047407517880827754
64,Antfrost,Town,Loss,24.567780319722235,23.725508216048777,8.114763935409574,837,786,-51,24.6198302589352,23.8073462607483,8.1488998395509,8.19703434594873,838.0,788.0,-50.0,-0.0818380446995235
64,Whyin,Town,Loss,27.16996680713037,26.391714028545014,7.80454513258153,1046,999,-47,27.0260396561482,26.2661088761511,7.88431499854336,7.92713490125981,1029.0,982.0,-47.0,0.1256051523939128
64,Brownkow,Town,Loss,32.49005766226273,31.72063238075286,7.760741552051013,1413,1365,-48,32.1636426379805,31.4110886061014,7.84642451694702,7.88851083002429,1382.0,1336.0,-46.0,0.3095437746514591
64,Creatchee,Town,Loss,29.18937950314278,28.414751033548175,7.786592114744584,1185,1138,-47,29.0098157939873,28.2532755679642,7.8669233074972,7.90940565109072,1166.0,1119.0,-47.0,0.16147546558397607
64,Lou,Town,Loss,25.833121470370767,25.09698141326974,7.593178680095532,977,932,-45,25.7166183447375,24.9917378691638,7.70253535060898,7.74189708595571,959.0,914.0,-45.0,0.10524354410594228
64,Iln,Town,Loss,23.860362091207737,23.088663808478074,7.772045462282714,825,777,-48,23.8775789186895,23.1231472476224,7.85608717437302,7.89835992012786,818.0,771.0,-47.0,-0.03448343914432428
64,Plen,Town,Loss,24.143937877950822,23.343145408756587,7.915231691494278,829,780,-49,24.1731626418206,23.3949100664963,7.97760670412844,8.02226189838571,826.0,777.0,-49.0,-0.051764657739713726
64,Carson,Town,Loss,29.782070406065674,29.045924234619637,7.593209818109952,1246,1201,-45,29.4543075706035,28.7293904821666,7.70272758283178,7.74209289413753,1213.0,1168.0,-45.0,0.3165337524530365
64,Chipper,Town,Loss,24.507781287011262,23.732704562878084,7.788814908696016,867,819,-48,24.476534444481,23.7191302596023,7.87135877728593,7.91392707392577,857.0,810.0,-47.0,0.013574303275785127
64,Mintt,Town,Loss,26.5590955531203,25.73080866985735,8.048074630356421,979,929,-50,26.4724399996185,25.6714859287472,8.09163087247352,8.13858617075801,970.0,920.0,-50.0,0.0593227411101509
65,Chipper,Mafia,Loss,23.732704562878084,22.947719794362076,7.733733349530598,819,772,-47,23.7191302596023,22.9275309503503,7.82402166660461,7.87135877728593,810.0,761.0,-49.0,0.020188844011777007
65,Iln,Mafia,Loss,23.088663808478074,22.307055014888945,7.717325233034067,777,730,-47,23.1231472476224,22.3346121476319,7.80906959774633,7.85608717437302,771.0,722.0,-49.0,-0.027557132742956014
65,Smit,Mafia,Loss,26.63121958132441,25.82590449301147,7.831774001378006,1006,957,-49,26.5740142655903,25.7653602088458,7.90669628417275,7.95582170721179,996.0,946.0,-50.0,0.06054428416567248
65,Badpants,Town,Win,21.591499108234103,22.371507482112378,7.709533850376046,676,735,59,21.6340543474784,22.4210060024575,7.80133118597678,7.84818385361965,671.0,729.0,58.0,-0.04949852034512148
65,Brownkow,Town,Win,31.72063238075286,32.49996961039148,7.70626401073641,1365,1424,59,31.4110886061014,32.1976879915869,7.7996085170221,7.84642451694702,1336.0,1394.0,58.0,0.30228161880457805
65,Creatchee,Town,Win,28.414751033548175,29.199287897496216,7.731558539354548,1138,1197,59,28.2532755679642,29.0439842980178,7.81967912161225,7.8669233074972,1119.0,1177.0,58.0,0.15530359947841532
65,Keegan,Town,Win,26.89525065685886,27.77471588874734,8.178800239220061,988,1054,66,26.7518289517197,27.6229519114694,8.20200504890779,8.25782220065589,977.0,1042.0,65.0,0.1517639772779411
65,Laur,Town,Win,30.076127459337737,30.8951871227105,7.897324485945489,1234,1295,61,29.7921207542803,30.6121792185004,7.96147423811732,8.01180478416055,1209.0,1270.0,61.0,0.28300790421009836
65,Lombax,Town,Win,24.85401373659398,25.725416168475896,8.141828644232364,853,919,66,24.8702866424351,25.7347444005578,8.17103558557489,8.22612824872403,852.0,917.0,65.0,-0.009328232081905696
65,Lou,Town,Win,25.09698141326974,25.843033995861322,7.542216548115909,932,988,56,24.9917378691638,25.7497938985702,7.6586666068129,7.70253535060898,914.0,970.0,56.0,0.09324009729112248
65,Machop,Town,Win,28.67849447959282,29.424298179911794,7.540975682447398,1176,1232,56,28.4846354870632,29.2422728046845,7.6565787227973,7.70040458358712,1152.0,1208.0,56.0,0.182025375227294
65,Mintt,Town,Win,25.73080866985735,26.56891267420111,7.987206627397919,929,992,63,25.6714859287472,26.5079442094009,8.0395543407447,8.09163087247352,920.0,983.0,63.0,0.06096846480020801
65,Rocker,Town,Win,32.76743933049387,33.53419616701989,7.644697751276279,1443,1501,58,32.4266080218,33.2022616402093,7.74587999885548,7.79156021967353,1410.0,1468.0,58.0,0.331934526810592
66,Brownkow,Mafia,Win,32.49996961039148,32.81221971029356,7.6745907843702765,1424,1448,24,32.1976879915869,32.5338601385527,7.77300049411759,7.7996085170221,1394.0,1419.0,25.0,0.27835957174086445
66,Kden,Mafia,Win,24.25397869012649,24.613790510072757,8.23307896004645,805,834,29,24.267818245546,24.6467950410632,8.24865641547571,8.28198677646767,805.0,835.0,30.0,-0.03300453099044276
66,Aipha,Mafia,Win,28.431082199902658,28.772469987717564,8.021522752895327,1111,1138,27,28.23355204466,28.5960169350924,8.06861487592853,8.09931362211655,1094.0,1122.0,28.0,0.1764530526251633
66,Iln,Town,Loss,22.307055014888945,21.993908043399134,7.685511523402365,730,712,-18,22.3346121476319,21.997625144505,7.78233664382065,7.80906959774633,722.0,702.0,-20.0,-0.0037171011058667602
66,Lombax,Town,Loss,25.725416168475896,25.376877377322522,8.104316171790403,919,899,-20,25.7347444005578,25.3658404404358,8.13931632679654,8.17103558557489,917.0,895.0,-22.0,0.011036936886721804
66,Dani,Town,Loss,23.502385600541373,23.147502321748128,8.177043384066636,760,740,-20,23.5380507287392,23.1634488245399,8.20135306009255,8.23398148087694,761.0,739.0,-22.0,-0.015946502791770456
66,Lou,Town,Loss,25.843033995861322,25.54393426021688,7.512580322948198,988,971,-17,25.7497938985702,25.4256437112752,7.63388798361939,7.6586666068129,970.0,950.0,-20.0,0.11829054894167967
66,Machop,Town,Loss,29.424298179911794,29.125296836254076,7.511354536035208,1232,1214,-18,29.2422728046845,28.9182990603794,7.63182675709886,7.6565787227973,1208.0,1188.0,-20.0,0.20699777587467594
66,Chipper,Town,Loss,22.947719794362076,22.633240042264866,7.701710512578178,772,753,-19,22.9275309503503,22.5892541535788,7.79709072383951,7.82402166660461,761.0,741.0,-20.0,0.04398588868606623
66,Badpants,Town,Loss,22.371507482112378,22.058992389360107,7.677819136889849,735,717,-18,22.4210060024575,22.0846855604377,7.77470043578346,7.80133118597678,729.0,709.0,-20.0,-0.025693171077591614
66,Smit,Town,Loss,25.82590449301147,25.50340221431102,7.798483182144499,957,939,-18,25.7653602088458,25.4199072073494,7.87865835063158,7.90669628417275,946.0,925.0,-21.0,0.08349500696161982
66,Whyin,Town,Loss,26.391714028545014,26.071449985551887,7.771609647986298,999,980,-19,26.2661088761511,25.922606029312,7.85657880056369,7.88431499854336,982.0,961.0,-21.0,0.14884395623988667
66,Plen,Town,Loss,23.343145408756587,23.013734275662774,7.880836409859517,780,761,-19,23.3949100664963,23.0432419051791,7.94860262230463,7.97760670412844,777.0,756.0,-21.0,-0.029507629516327682
67,Brownkow,Mafia,Loss,32.81221971029356,31.526128873917752,7.614265619278448,1448,1367,-81,32.5338601385527,31.2928901087864,7.72150014272364,7.77300049411759,1419.0,1340.0,-79.0,0.2332387651313539
67,Lovekilling,Mafia,Loss,24.006343164910657,22.51472314280742,8.189597456663371,789,696,-93,24.0554241585169,22.6489226804138,8.21219617090273,8.27591858934685,792.0,702.0,-90.0,-0.13419953760638137
67,Smit,Mafia,Loss,25.50340221431102,24.17546010043687,7.735138841872285,939,855,-84,25.4199072073494,24.1450215674304,7.82470993152922,7.87865835063158,925.0,844.0,-81.0,0.030438533006467594
67,Noah,Town,Win,27.052532484036174,28.36032004156466,7.6771828602292205,1050,1145,95,26.937159113893,28.195561742326,7.77473168538647,7.8274866922439,1033.0,1124.0,91.0,0.1647582992386596
67,Plen,Town,Win,23.013734275662774,24.369866403905032,7.815431338311584,761,860,99,23.0432419051791,24.3408311793184,7.89299914701772,7.94860262230463,756.0,850.0,94.0,0.029035224586632324
67,Kny,Town,Win,26.236661208480136,27.65863991764613,7.999622381936419,961,1065,104,26.1348561423519,27.4855968488769,8.05046137568482,8.10999016973352,950.0,1048.0,98.0,0.17304306876923192
67,Creatchee,Town,Win,29.199287897496216,30.50453940281501,7.669857112390179,1197,1292,95,29.0439842980178,30.2998814572283,7.76710491352165,7.81967912161225,1177.0,1268.0,91.0,0.20465794558671035
67,Qe,Town,Win,25.0,26.516308261538793,8.25581571368895,850,961,111,25.0,26.4260588714491,8.26812188715467,8.33333333333333,850.0,954.0,104.0,0.09024939008969213
